policy,condition,seed,cell,episode,success,failure_mode,frames,duration_s,n_releases,n_kept,nearest_release_deg,max_travel_deg,n_rel_12,n_rel_11,n_rel_10,n_rel_9,n_rel_8
density50,density50,1000,in_distribution,12,1,success,451,15.0,1,1,2.3928229025919627,48.41661531920482,1,1,1,1,1
density50,density50,1000,in_distribution,13,1,success,421,14.0,1,1,1.9583041769617573,49.93861497413549,1,1,1,1,1
density50,density50,1000,in_distribution,14,1,success,452,15.033,1,1,0.88423477732157,48.73947080314717,1,1,1,1,1
density50,density50,1000,in_distribution,15,1,success,515,17.133,1,1,0.8117911687074262,49.25863793694476,1,1,1,1,1
density50,density50,1000,new_positions,1,0,timeout_other,1151,38.333,5,0,41.766966278144125,1.987902409296435,5,5,5,7,6
density50,density50,1000,new_positions,2,0,timeout_other,1150,38.3,8,0,38.762380184746974,5.69602662861568,8,6,5,5,6
density50,density50,1000,new_positions,3,0,timeout_other,1151,38.333,6,0,44.58739486390344,3.1166618305338716,6,6,7,7,6
density50,density50,1000,new_positions,4,0,timeout_other,1151,38.333,3,1,2.2635342757913826,57.18018606369813,3,3,4,5,6
density50,density50,1000,new_positions,5,0,timeout_other,1149,38.267,5,0,37.30499396166401,7.8063732461783495,5,7,6,6,4
density50,density50,1000,new_positions,6,0,timeout_other,1149,38.267,2,0,44.550165089825555,1.151209666961762,2,2,2,2,2
density50,density50,1000,new_positions,7,0,timeout_other,1149,38.267,2,0,46.18377732910825,2.1390928464540764,2,3,3,3,3
density50,density50,1000,new_positions,8,0,timeout_other,1134,37.767,1,0,50.994552540617676,0.2052635247721355,1,1,1,1,1
density50,density50,1000,new_positions,9,0,timeout_other,1135,37.8,1,0,49.99003928144947,0.051532984060870035,1,1,1,1,1
density50,density50,1000,new_positions,10,0,timeout_other,1142,38.033,2,0,49.05069306644192,1.1383282301371054,2,2,2,1,1
density50,density50,1000,new_positions,11,0,timeout_other,1147,38.2,2,0,24.57067825229123,1.9482227895215072,2,2,2,3,3
density50,density50,1000,new_positions,12,0,timeout_other,1141,38.0,1,0,19.55582317893699,0.008501386466155836,1,1,1,1,1
density50,density50,1000,new_positions,13,0,timeout_other,1135,37.8,2,0,20.01231995155397,0.34545498788829665,2,1,1,1,1
density50,density50,1000,new_positions,14,0,timeout_other,1131,37.667,7,0,24.900541183590473,1.3781694572901335,7,6,5,5,5
density50,density50,1000,new_positions,15,0,timeout_other,1121,37.333,5,0,20.14198283017559,1.9505358396591914,5,4,4,4,3
density50,density50,1000,new_positions,16,0,timeout_other,1137,37.867,1,0,45.08030159664628,3.2736073028796184,1,1,1,1,1
density50,density50,1000,new_positions,17,0,timeout_other,1130,37.633,1,1,36.28327394332726,13.856141407768856,1,1,1,1,2
density50,density50,1000,new_positions,18,0,timeout_other,1114,37.1,3,0,40.69132288271215,8.072707807671406,3,4,4,3,3
density50,density50,1000,new_positions,19,0,timeout_other,1113,37.067,1,0,44.211904598845976,4.731105695777629,1,1,1,1,2
density50,density50,1000,new_positions,20,0,timeout_other,1107,36.867,2,0,46.85855681243095,1.0357742629453313,2,2,2,2,2
density50,density50,1000,new_positions,21,0,contact_no_grasp,1111,37.0,5,0,34.26422586615223,8.842905559970525,5,5,5,6,5
density50,density50,1000,new_positions,22,0,contact_no_grasp,1101,36.667,4,1,34.37012095602039,19.90334368484019,4,4,4,4,5
density50,density50,1000,new_positions,23,0,contact_no_grasp,1107,36.867,6,1,32.891190213239845,10.43803993431126,6,6,6,6,6
density50,density50,1000,new_positions,24,0,contact_no_grasp,1097,36.533,5,0,41.01106836807282,9.221422600843667,5,4,4,4,4
density50,density50,1000,new_positions,25,0,contact_no_grasp,1081,36.0,5,0,39.19266359526391,4.050158932443921,5,5,5,5,6
density50,density50,1000,spot_check,1,1,success,913,30.4,1,1,1.5782438965364527,49.62574803130394,1,1,1,1,1
density50,density50,1000,spot_check,2,1,success,499,16.6,1,1,2.0287793862408954,49.81564429141476,1,1,1,1,1
density50,density50,1000,spot_check,3,1,success,616,20.5,1,1,2.5084717910950793,16.04202761130047,1,1,1,1,1
density50,density50,1000,spot_check,4,1,success,585,19.467,1,1,1.247997869135009,15.603014856306165,1,1,1,1,1
density50,density50,1000,spot_check,5,1,success,601,20.0,1,1,1.8439488597127998,68.2824612680918,1,1,1,1,2
density50,density50,1000,spot_check,6,1,success,786,26.167,1,1,0.9065059131799167,68.89344301388576,1,1,1,1,1
density5,density5,1000,distractors,1,1,success,1150,38.3,3,2,4.116429708162375,42.19475830793971,3,3,3,3,3
density5,density5,1000,distractors,2,0,contact_no_grasp,1145,38.133,3,0,37.15408394904397,8.286993765792502,3,2,2,2,1
density5,density5,1000,distractors,3,0,timeout_other,1151,38.333,3,0,34.97702930925668,0.8662228030384966,3,2,2,1,1
density5,density5,1000,distractors,4,0,contact_no_grasp,1150,38.3,3,0,38.30603900251861,6.2067213229961595,3,3,3,2,2
density5,density5,1000,distractors,5,1,success,838,27.9,1,1,4.66784023621403,45.751994224925696,1,1,1,1,1
density5,density5,1000,distractors,6,0,contact_no_grasp,1147,38.2,4,0,35.745024824340234,9.47625613791337,4,4,4,3,3
density5,density5,1000,distractors,7,0,timeout_other,1151,38.333,4,0,37.729858846437985,2.2233902716518106,4,3,3,3,3
density5,density5,1000,distractors,8,0,grasp_drop,1150,38.3,3,1,15.087866060066998,35.362436979382274,3,1,1,1,3
density5,density5,1000,distractors,9,0,timeout_other,1150,38.3,2,0,36.436430970629345,0.943623593801453,2,2,2,2,2
density5,density5,1000,distractors,10,0,contact_no_grasp,1146,38.167,5,0,32.95938652085322,7.609770768939747,5,5,4,4,4
density5,density5,1000,distractors,11,0,grasp_drop,358,11.9,1,1,8.64013160672916,41.40050013031319,1,1,1,1,1
density5,density5,1000,distractors,12,1,success,1151,38.333,4,2,5.754284499320601,44.30335724741633,4,3,3,3,2
density5,density5,1000,distractors,13,0,contact_no_grasp,1149,38.267,3,0,36.64438430947439,7.648213806963314,3,3,3,3,2
density5,density5,1000,distractors,14,1,success,601,20.0,2,1,5.755096825884404,42.60430115781649,2,2,2,2,2
density5,density5,1000,distractors,15,0,timeout_other,1149,38.267,3,0,35.8659805210689,1.105638870408697,3,2,2,2,1
density5,density5,1000,in_distribution,1,1,success,381,12.667,1,1,3.5214086415351353,45.204372141917695,1,1,1,1,1
density5,density5,1000,in_distribution,2,1,success,401,13.333,1,1,3.051574516071053,46.33260870708178,1,1,1,1,1
density5,density5,1000,in_distribution,3,0,contact_no_grasp,1149,38.267,3,1,30.058285901640133,13.207014009650482,3,3,2,2,2
density5,density5,1000,in_distribution,4,1,success,437,14.533,1,1,7.153923168751032,42.30017984217741,1,1,1,1,1
density5,density5,1000,in_distribution,5,1,success,400,13.3,1,1,2.1145784396077936,49.06295588540623,1,1,1,1,1
density5,density5,1000,in_distribution,6,1,success,414,13.767,1,1,4.95705382159537,46.698065201264306,1,1,1,1,1
density5,density5,1000,in_distribution,7,1,success,403,13.4,1,1,3.7217584047320322,46.275541409081775,1,1,1,1,1
density5,density5,1000,in_distribution,8,1,success,410,13.633,1,1,5.230335674859031,44.18534555603498,1,1,1,1,1
density5,density5,1000,in_distribution,9,1,success,465,15.467,1,1,1.5493149393979415,46.87347346332853,1,1,1,1,1
density5,density5,1000,in_distribution,10,1,success,442,14.7,1,1,2.6142823013043106,48.385057608174996,1,1,1,1,1
density5,density5,1000,in_distribution,11,1,success,403,13.4,1,1,2.9691568398706316,46.98577173090479,1,2,2,2,2
density5,density5,1000,in_distribution,12,1,success,482,16.033,1,1,2.0774683227331785,48.282273873781435,1,1,1,1,1
density5,density5,1000,in_distribution,13,1,success,482,16.033,1,1,4.478834097861313,47.97952935216252,1,1,1,1,1
density5,density5,1000,in_distribution,14,0,timeout_other,1151,38.333,1,0,42.794311522245906,0.06313894153701227,1,1,1,1,1
density5,density5,1000,in_distribution,15,1,success,422,14.033,1,1,2.969229207493246,49.32484345648989,1,1,1,1,1
density5,density5,1000,new_positions,1,0,timeout_other,1128,37.567,2,0,3.4914282940522448,0.1573633953663247,2,2,2,2,2
density5,density5,1000,new_positions,2,0,timeout_other,1101,36.667,2,0,1.6422473805376931,9.720623055265403,2,2,2,3,3
density5,density5,1000,new_positions,3,0,timeout_other,1101,36.667,4,1,1.5883319431283418,13.848863486422463,4,6,4,4,4
density5,density5,1000,new_positions,4,0,timeout_other,1126,37.5,0,0,,,0,0,0,0,0
density5,density5,1000,new_positions,5,0,timeout_other,1104,36.767,3,0,5.480222884923311,5.792717009185436,3,2,2,2,2
density5,density5,1000,new_positions,6,0,timeout_other,1089,36.267,2,0,34.72042025331886,3.76977419702105,2,4,3,3,3
density5,density5,1000,new_positions,7,0,timeout_other,1053,35.067,2,0,43.207311484666945,0.8484814280579229,2,2,1,1,1
density5,density5,1000,new_positions,8,0,timeout_other,1071,35.667,0,0,,,0,0,0,0,0
density5,density5,1000,new_positions,9,0,timeout_other,1054,35.1,0,0,,,0,0,0,0,0
density5,density5,1000,new_positions,10,0,timeout_other,1051,35.0,0,0,,,0,0,0,0,0
density5,density5,1000,new_positions,11,0,timeout_other,1006,33.5,0,0,,,0,0,0,0,0
density5,density5,1000,new_positions,12,0,timeout_other,984,32.767,1,0,20.949636254747283,0.11158182811241346,1,1,1,1,1
density5,density5,1000,new_positions,13,0,timeout_other,994,33.1,2,0,23.247550251865643,1.0567599689070666,2,2,2,2,2
density5,density5,1000,new_positions,14,0,timeout_other,940,31.3,1,0,25.172251754848205,0.8171059929775355,1,1,1,1,1
density5,density5,1000,new_positions,15,0,timeout_other,938,31.233,3,0,24.889042420655322,1.8694836500379015,3,2,2,2,3
density5,density5,1000,new_positions,16,0,timeout_other,925,30.8,1,0,68.17533922003572,0.49758891792573223,1,1,1,1,1
density5,density5,1000,new_positions,17,0,timeout_other,919,30.6,2,0,49.61787455927691,4.115307884698936,2,2,2,2,2
density5,density5,1000,new_positions,18,0,timeout_other,966,32.167,6,0,50.525299415951,2.0663235835381926,6,7,5,5,3
density5,density5,1000,new_positions,19,0,timeout_other,964,32.1,2,0,51.56477890117398,3.3295167189178443,2,2,2,2,2
density5,density5,1000,new_positions,20,0,timeout_other,954,31.767,2,0,48.23370446917944,3.3983093809712983,2,2,2,2,2
density5,density5,1000,new_positions,21,0,timeout_other,980,32.633,3,0,45.12853642630668,3.288174905311088,3,3,2,2,2
density5,density5,1000,new_positions,22,0,timeout_other,983,32.733,4,0,47.93227703829204,5.224104697239298,4,3,4,3,5
density5,density5,1000,new_positions,23,0,timeout_other,1004,33.433,7,0,40.870449031387984,2.557417507334641,7,7,7,6,5
density5,density5,1000,new_positions,24,0,timeout_other,1001,33.333,5,0,41.43908667200204,3.3660171385719693,5,5,5,6,3
density5,density5,1000,new_positions,25,0,timeout_other,1007,33.533,6,0,43.94270608868811,4.1556510251136665,6,5,3,2,2
density5,density5,1000,spot_check,1,1,success,791,26.333,1,1,4.002099719581334,52.23385182151491,1,1,1,1,1
density5,density5,1000,spot_check,2,1,success,510,16.967,1,1,2.1790884969673066,43.91573455042824,1,1,1,2,2
density5,density5,1000,spot_check,3,1,success_after_missed_grasp,701,23.333,3,2,1.2778531318429351,17.234694880065152,3,3,3,4,4
density5,density5,1000,spot_check,4,1,success,451,15.0,1,1,4.575562471432942,12.911695536855495,1,1,1,1,1
density5,density5,1000,spot_check,5,0,contact_no_grasp,1151,38.333,6,0,50.25656948614953,8.500724302410063,6,5,5,5,5
density5,density5,1000,spot_check,6,0,contact_no_grasp,1151,38.333,2,0,61.071990289658956,3.9031260152052383,2,2,2,2,3
density,density,1000,in_distribution,1,1,success,419,13.933,1,1,3.624357012270128,46.37954453791632,1,1,1,1,1
density,density,1000,in_distribution,2,1,success,413,13.733,1,1,3.0632854065999844,46.43120416531676,1,1,1,1,1
density,density,1000,in_distribution,3,1,success,420,13.967,1,1,4.444524607981723,45.71467966951721,1,1,1,1,1
density,density,1000,in_distribution,4,1,success,401,13.333,1,1,3.1814002218435498,46.55667334020811,1,1,1,1,1
density,density,1000,in_distribution,5,1,success,367,12.2,1,1,3.2565304784471074,46.72126264269207,1,1,1,1,1
density,density,1000,in_distribution,6,1,success,403,13.4,1,1,1.5860740733028926,48.196995867297346,1,1,1,1,1
density,density,1000,in_distribution,7,1,success,401,13.333,1,1,2.330986578261939,48.20406075645468,1,1,1,1,1
density,density,1000,in_distribution,8,1,success,430,14.3,1,1,2.615887053335694,47.16408555301682,1,1,1,1,1
density,density,1000,in_distribution,9,1,success,391,13.0,1,1,2.544226824236315,48.08644889618825,1,1,1,1,1
density,density,1000,in_distribution,10,1,success,424,14.1,1,1,2.9718054948581774,46.564612068408465,1,1,1,1,1
density,density,1000,in_distribution,11,1,success,415,13.8,1,1,3.5568108825161424,46.4994395966761,1,1,1,1,1
density,density,1000,in_distribution,12,1,success,372,12.367,1,1,2.3143130780125,48.3230114177394,1,1,1,1,1
density,density,1000,in_distribution,13,1,success,396,13.167,1,1,2.7800855706575653,46.0799715273583,1,1,1,1,1
density,density,1000,in_distribution,14,1,success,450,14.967,1,1,2.151817009012536,46.57313335597084,1,1,1,1,1
density,density,1000,in_distribution,15,1,success,388,12.9,1,1,2.604447541391554,46.70633501133811,1,1,1,1,1
density,density,1000,new_positions,1,0,timeout_other,1149,38.267,4,0,3.308341827229061,5.588510051703402,4,4,3,3,4
density,density,1000,new_positions,2,0,timeout_other,1116,37.167,5,0,0.9903890337382002,9.530971488178537,5,7,6,4,4
density,density,1000,new_positions,3,0,timeout_other,1144,38.1,3,0,0.542337562679851,4.217094755091033,3,3,2,2,1
density,density,1000,new_positions,4,0,timeout_other,1116,37.167,4,0,3.784470126669678,4.0915278839091584,4,4,5,4,3
density,density,1000,new_positions,5,0,timeout_other,1118,37.233,2,0,0.4417176202023505,5.285172115579087,2,2,3,3,4
density,density,1000,new_positions,6,0,timeout_other,1125,37.467,2,0,1.0788674983322402,5.500827630958078,2,2,2,2,2
density,density,1000,new_positions,7,0,timeout_other,1151,38.333,4,0,37.27312868823809,5.376972254050944,4,4,3,3,3
density,density,1000,new_positions,8,0,timeout_other,1151,38.333,3,0,42.50146146382839,2.8933968596373916,3,1,1,1,1
density,density,1000,new_positions,9,0,timeout_other,1148,38.233,5,0,41.64683240622972,5.571518133914488,5,5,5,5,5
density,density,1000,new_positions,10,0,timeout_other,1148,38.233,2,0,0.8388545997471901,1.3110625085458665,2,1,1,1,1
density,density,1000,new_positions,11,0,timeout_other,1145,38.133,3,0,0.27312457899746434,2.829722397693061,3,3,2,1,1
density,density,1000,new_positions,12,0,timeout_other,1146,38.167,2,0,9.292006486869699,0.6375008610995554,2,1,1,1,1
density,density,1000,new_positions,13,0,timeout_other,1150,38.3,1,0,47.71816295327464,0.09845434137088915,1,1,1,1,1
density,density,1000,new_positions,14,0,timeout_other,1146,38.167,0,0,,,0,0,0,0,0
density,density,1000,new_positions,15,0,timeout_other,1145,38.133,0,0,,,0,0,0,0,0
density,density,1000,trained_t2,1,1,success,397,13.2,1,0,2.544373368672101,8.458524932475378,1,1,1,1,1
density,density,1000,trained_t2,2,1,success,399,13.267,1,0,2.9518881159252253,9.030129645616462,1,1,1,1,1
density,density,1000,trained_t2,3,1,success,439,14.6,1,0,2.7977649808612917,9.675031905318498,1,1,1,1,1
density,density,1000,trained_t2,4,1,success,367,12.2,1,0,1.7625714680874047,8.7775177945609,1,1,1,1,1
density,density,1000,trained_t2,5,1,success,401,13.333,1,1,3.4988842189976417,10.075043939297487,1,1,1,1,1
density,density,1000,trained_t2,6,1,success,392,13.033,1,0,4.331717957856629,9.3799257862661,1,1,1,1,1
density,density,1000,trained_t2,7,1,success,397,13.2,1,0,2.7264086957768647,9.971451496721258,1,1,1,1,1
density,density,1000,trained_t2,8,1,success,385,12.8,1,0,1.8424834153549448,9.141885156023143,1,1,1,1,1
density,density,1000,trained_t2,9,1,success,401,13.333,1,0,1.990176687149944,8.893137736014971,1,1,1,1,1
density,density,1000,trained_t2,10,1,success,417,13.867,2,0,1.8810698317308088,8.51704862888041,2,2,2,2,2
density,density,1000,trained_t2,11,1,success,361,12.0,1,0,2.554651380273338,9.66805385730828,1,1,1,1,1
density,density,1000,trained_t2,12,1,success,401,13.333,1,0,2.1040272402311935,9.178246268003733,1,1,1,1,1
density,density,1000,trained_t2,13,1,success,399,13.267,1,1,3.7014864244482943,11.036688428021861,1,1,1,1,1
density,density,1000,trained_t2,14,1,success,408,13.567,1,0,2.4085646697002865,8.696596318957944,1,1,1,1,1
density,density,1000,trained_t2,15,1,success,401,13.333,2,0,2.079832934801974,7.459694340872659,2,2,2,2,2
randomized-seed2000,randomized,2000,different_object,1,1,success,954,31.767,1,1,0.9088813803921063,50.67512017053777,1,1,1,1,3
randomized-seed2000,randomized,2000,different_object,2,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,different_object,3,0,timeout_other,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,different_object,4,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,different_object,5,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,different_object,6,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,different_object,7,0,timeout_other,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,different_object,8,0,timeout_other,1149,38.267,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,different_object,9,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,different_object,10,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,different_object,11,1,success,505,16.8,1,1,2.378090663819048,47.45629696716479,1,1,1,1,1
randomized-seed2000,randomized,2000,different_object,12,0,contact_no_grasp,1149,38.267,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,different_object,13,0,timeout_other,1148,38.233,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,different_object,14,0,no_departure,1150,38.3,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,different_object,15,0,no_departure,1149,38.267,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,distractors,1,0,timeout_other,1149,38.267,8,0,33.748550017847954,2.833888511267215,8,8,7,7,7
randomized-seed2000,randomized,2000,distractors,2,0,timeout_other,1150,38.3,9,0,31.455822970080195,2.1406826726633064,9,8,8,8,8
randomized-seed2000,randomized,2000,distractors,3,0,timeout_other,1150,38.3,6,0,29.930517019391516,1.8364278161456244,6,6,5,5,5
randomized-seed2000,randomized,2000,distractors,4,0,timeout_other,1151,38.333,6,0,32.582893059627324,5.870542959731232,6,7,7,6,6
randomized-seed2000,randomized,2000,distractors,5,0,contact_no_grasp,1151,38.333,5,0,34.52626721843393,7.588108878004242,5,5,5,5,5
randomized-seed2000,randomized,2000,distractors,6,0,contact_no_grasp,1151,38.333,8,0,31.407256606248716,3.3067191086050016,8,8,8,8,8
randomized-seed2000,randomized,2000,distractors,7,0,timeout_other,1150,38.3,7,0,33.68416951928553,2.6845457099743353,7,6,5,5,4
randomized-seed2000,randomized,2000,distractors,8,0,contact_no_grasp,1151,38.333,4,0,36.89819836766057,0.8407154775565377,4,5,4,4,4
randomized-seed2000,randomized,2000,distractors,9,0,contact_no_grasp,1151,38.333,7,1,29.62287100477087,12.079050858410579,7,5,6,5,4
randomized-seed2000,randomized,2000,distractors,10,0,contact_no_grasp,1151,38.333,10,0,30.71480621778021,3.0751920166946203,10,9,8,7,7
randomized-seed2000,randomized,2000,distractors,11,0,timeout_other,1150,38.3,7,0,31.317599227852583,2.45072004145079,7,7,8,8,7
randomized-seed2000,randomized,2000,distractors,12,0,timeout_other,1150,38.3,6,0,39.53250104644707,2.258519324857465,6,5,5,5,5
randomized-seed2000,randomized,2000,distractors,13,0,timeout_other,1149,38.267,7,0,36.071119211692036,1.527549799287243,7,7,6,6,7
randomized-seed2000,randomized,2000,distractors,14,0,timeout_other,1150,38.3,8,0,36.58431104135022,2.3585684677116276,8,8,8,7,6
randomized-seed2000,randomized,2000,distractors,15,0,timeout_other,1149,38.267,7,0,33.7494460194754,3.027324000421329,7,7,6,6,6
randomized-seed2000,randomized,2000,in_distribution,1,0,contact_no_grasp,1148,38.233,2,0,49.70234747595947,3.801684700211112,2,2,2,2,2
randomized-seed2000,randomized,2000,in_distribution,2,0,contact_no_grasp,1151,38.333,0,0,,,0,0,1,1,1
randomized-seed2000,randomized,2000,in_distribution,3,1,success,848,28.233,1,1,2.4647545102761335,49.26301436892213,1,1,1,1,1
randomized-seed2000,randomized,2000,in_distribution,4,1,success,553,18.4,1,1,3.7479229186868217,45.622481509120995,1,1,1,1,1
randomized-seed2000,randomized,2000,in_distribution,5,0,contact_no_grasp,1150,38.3,1,0,50.29227928952663,0.1438668337494775,1,1,1,2,2
randomized-seed2000,randomized,2000,in_distribution,6,0,contact_no_grasp,1151,38.333,4,1,23.498440658098364,19.84602852773275,4,4,4,4,4
randomized-seed2000,randomized,2000,in_distribution,7,1,success,646,21.5,1,1,1.7128404378295379,49.30193005798087,1,2,2,2,2
randomized-seed2000,randomized,2000,in_distribution,8,1,success,533,17.733,1,1,1.9871987594795293,48.821092435498876,1,1,1,1,2
randomized-seed2000,randomized,2000,in_distribution,9,0,contact_no_grasp,1145,38.133,5,1,19.38685744447566,18.85403260578794,5,5,6,5,6
randomized-seed2000,randomized,2000,in_distribution,10,0,timeout_other,1150,38.3,4,0,41.34724854052831,6.091032632300601,4,4,4,3,3
randomized-seed2000,randomized,2000,in_distribution,11,0,contact_no_grasp,1149,38.267,7,1,23.268355943366135,25.791891709076886,7,7,7,7,7
randomized-seed2000,randomized,2000,in_distribution,12,1,success,551,18.333,1,1,1.7640314848735734,50.321526538891646,1,1,1,1,1
randomized-seed2000,randomized,2000,in_distribution,13,0,contact_no_grasp,1151,38.333,2,0,37.26723163159062,7.981667529236958,2,2,2,3,3
randomized-seed2000,randomized,2000,in_distribution,14,0,timeout_other,1149,38.267,2,0,37.47035126554293,1.824611201043039,2,2,2,2,2
randomized-seed2000,randomized,2000,in_distribution,15,1,success,652,21.7,1,1,4.55251700201266,46.654498083262276,1,1,1,1,1
randomized-seed2000,randomized,2000,new_positions,1,0,timeout_other,1151,38.333,1,0,21.359742667485147,7.095074597326557,1,1,1,1,1
randomized-seed2000,randomized,2000,new_positions,2,0,no_departure,1150,38.3,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,new_positions,3,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,new_positions,4,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,new_positions,5,0,timeout_other,1151,38.333,1,0,26.504234587869494,6.678764470140422,1,1,1,1,1
randomized-seed2000,randomized,2000,new_positions,6,0,timeout_other,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,new_positions,7,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,new_positions,8,0,contact_no_grasp,1151,38.333,1,0,30.46580720720906,0.9484410159791006,1,1,1,1,1
randomized-seed2000,randomized,2000,new_positions,9,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,new_positions,10,0,timeout_other,1151,38.333,1,0,66.9555829409374,1.1725581156318157,1,1,1,1,1
randomized-seed2000,randomized,2000,new_positions,11,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,new_positions,12,0,no_departure,1150,38.3,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,new_positions,13,0,timeout_other,1151,38.333,1,0,29.17084389398257,2.474295716781103,1,1,2,2,2
randomized-seed2000,randomized,2000,new_positions,14,0,timeout_other,1151,38.333,4,0,42.39559939168805,3.5753947626895126,4,3,3,3,4
randomized-seed2000,randomized,2000,new_positions,15,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,reduced_lighting,1,1,success_after_missed_grasp,851,28.333,2,1,2.7186147028217285,46.73464703449386,2,2,2,2,2
randomized-seed2000,randomized,2000,reduced_lighting,2,0,contact_no_grasp,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,reduced_lighting,3,0,timeout_other,1151,38.333,3,1,25.46822945145541,25.609439363546823,3,3,3,4,3
randomized-seed2000,randomized,2000,reduced_lighting,4,0,timeout_other,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,reduced_lighting,5,1,success,551,18.333,1,1,3.449221937981253,47.30135607796536,1,2,2,2,2
randomized-seed2000,randomized,2000,reduced_lighting,6,1,success,555,18.467,1,1,1.5148914705127403,48.70073422395439,1,1,1,1,1
randomized-seed2000,randomized,2000,reduced_lighting,7,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,reduced_lighting,8,0,contact_no_grasp,1151,38.333,4,0,34.03645013087892,8.04304522375869,4,4,5,4,4
randomized-seed2000,randomized,2000,reduced_lighting,9,1,success,888,29.567,1,1,4.848010287846019,44.959348036092834,1,1,1,1,1
randomized-seed2000,randomized,2000,reduced_lighting,10,0,contact_no_grasp,1151,38.333,1,0,50.47904203157843,1.106173486220733,1,1,1,1,1
randomized-seed2000,randomized,2000,reduced_lighting,11,1,success,951,31.667,1,1,2.4725466940407053,48.04966805199653,1,1,1,1,1
randomized-seed2000,randomized,2000,reduced_lighting,12,0,grasp_drop,1151,38.333,1,0,45.186658482406216,5.800326464702927,1,1,1,1,1
randomized-seed2000,randomized,2000,reduced_lighting,13,0,contact_no_grasp,1151,38.333,5,0,35.5527725458158,3.7458960476431074,5,7,6,4,3
randomized-seed2000,randomized,2000,reduced_lighting,14,0,no_departure,1150,38.3,0,0,,,0,0,0,0,0
randomized-seed2000,randomized,2000,reduced_lighting,15,0,contact_no_grasp,1148,38.233,2,1,27.009103034660512,15.900096611455819,2,2,3,3,3
randomized,randomized,1000,different_object,1,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized,randomized,1000,different_object,2,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized,randomized,1000,different_object,3,0,no_departure,1151,38.333,0,0,,,0,0,0,0,0
randomized,randomized,1000,different_object,4,0,contact_no_grasp,1151,38.333,2,0,54.46445907964451,3.6811473788006523,2,2,2,2,2
randomized,randomized,1000,different_object,5,0,timeout_other,1151,38.333,0,0,,,0,0,0,0,0
randomized,randomized,1000,different_object,6,0,timeout_other,1150,38.3,3,0,40.587314326305915,3.3778365805348116,3,3,3,3,3
randomized,randomized,1000,different_object,7,0,timeout_other,1151,38.333,4,0,46.06173682096403,1.7903695558096473,4,6,5,4,5
randomized,randomized,1000,different_object,8,0,contact_no_grasp,1143,38.067,0,0,,,0,0,0,0,0
randomized,randomized,1000,different_object,9,0,no_departure,1140,37.967,0,0,,,0,0,0,0,0
randomized,randomized,1000,different_object,10,0,timeout_other,1142,38.033,2,0,45.46177666409362,1.6708996568326953,2,2,3,2,2
randomized,randomized,1000,different_object,11,0,grasp_drop,1140,37.967,6,1,18.409812221064513,26.20995403732548,6,6,6,6,6
randomized,randomized,1000,different_object,12,0,timeout_other,1150,38.3,1,0,63.99509586756848,0.354941478617242,1,1,1,1,1
randomized,randomized,1000,different_object,13,0,timeout_other,1150,38.3,6,1,25.589362675008296,10.003371045864142,6,6,6,6,6
randomized,randomized,1000,different_object,14,0,timeout_other,1146,38.167,1,0,50.060087772381166,0.6845796179887529,1,1,1,1,1
randomized,randomized,1000,different_object,15,0,timeout_other,1135,37.8,1,0,50.49217313670108,1.9254147763629135,1,1,1,1,1
